Year,Season,Sector_ID,Sector_Name,production,crop_area,yield,Ph,EC,Hp,C,N,P,K,Ca,Mg,S,Mn,Cu,B,Zn,Na,Fe,Al,ECEC,ESP,intercolumn,RainFall,Max_Temp,Min_Temp
2019,B,2801,Gacurabwenge,148428.522,82.46029,3031.762319,5.813636364,67.18181818,0.209090909,0.641818182,0.047272727,46.52727273,168.9090909,1217.363636,239.9090909,12.51818182,117.3181818,2.977272727,0.385454545,4.996363636,22.61818182,158.5454545,254.6363636,8.826363636,1.158181818,5510-A-2017,230,26.923025,16.00285
2019,B,2806,Musambira,166373.46,92.4297,3029.329317,5.503333333,53,0.393333333,0.356666667,0.024666667,83.26,151.9333333,903.4666667,127.3333333,11.62,75.20666667,2.187333333,0.265,3.246666667,17.66666667,190.6,247.5333333,6.436666667,1.396,5511-A-2017,104,27.585355,16.71849333
2019,B,2808,Nyamiyaga,944938.0867,524.9656037,3767.110088,5.12,47.5,0.6,2.12,0.205,7,52,416.5,94,9.1,200,1.69,0.105,1.535,44.75,194.5,961,3.795,4.94,5512-A-2017,161,26.27395333,15.788475
2019,B,3106,Murambi,30619.422,17.01079,4499.791015,5.421639344,236.7540984,0.017213115,1.870491803,0.123770492,7.295081967,84.85245902,1240.52459,294.0163934,42.43278689,134.3852459,1.014262295,0.177311475,2.703606557,115.0819672,864.5245902,892.9180328,9.387540984,5.568688525,5601-A-2017,333,27.258565,15.64924667
2019,B,3107,Murundi,609447.6,338.582,3544.193135,5.59,137.2,0.4,2.204,0.15,13.96,252,1516.2,403.4,34.68,88.36,2.474,0.6056,1.758,113.72,235.4,967.8,12.482,4.596,5602-A-2017,484,28.52516333,15.22265
2019,B,3601,Bugarama,787499.28,437.4996,5280.004827,6.546944444,196.3611111,0.012037037,2.54462963,0.142314815,11.8,168.4074074,3397.305556,938.6574074,30.5212963,180.7796296,3.483888889,0.369462963,3.941018519,101.7092593,549.7037037,868.6296296,25.69462963,1.859074074,5603-A-2017,343,27.35017,15.65940333
2019,B,3607,Gikundamvura,485996.0989,269.9978327,4179.028163,6.699777778,164.7333333,0.027777778,3.762,0.192222222,8.493333333,185.5333333,4975.266667,1398.844444,32.38666667,235.0288889,1.497111111,0.508111111,3.140666667,135.7977778,473.6666667,1052.288889,37.62733333,1.707777778,5604-A-2017,393,27.12673833,15.56843833
2019,B,3612,Nkanka,90072.738,50.04041,2378.078037,5.543081886,97.40702954,1.070777128,2.130531809,0.157763828,19.26805263,171.0024147,1466.772907,381.5611581,26.94900455,84.96324716,2.066986775,0.393767921,3.740143655,59.39840166,258.318605,991.4097006,12.28048619,2.718236727,5605-A-2017,368,26.41339333,15.43674
2019,B,3615,Nyakabuye,669800.16,372.1112,5361.3006,5.6625,86.25,0.9875,2.2125,0.1925,23.575,171.5,1055.5,212.25,11.9,124.15,3.6625,0.3555,11.115,58.125,181.75,1147.75,8.7275,3.48,5606-A-2017,377,27.96698333,15.99095167
2019,B,3702,Bushenge,75551.62032,41.9731224,2673.066561,5.58,47,0.675,1.395,0.11,19.7,151.5,1311.5,306.5,18.55,129.5,4.04,0.21,3.605,38.35,160,1310,10.345,1.85,5607-A-2017,476,26.74307667,15.828365
2019,B,3705,Kagano,195024.6,108.347,4153.322196,5.526666667,55,0.65,1.806666667,0.113333333,5.266666667,189.3333333,1343,449.6666667,9.633333333,78.33333333,3.573333333,0.21,2.913333333,39.5,150.6666667,1204.333333,11.77,2.01,5608-A-2017,327,27.50569833,16.010185
2019,B,3709,Kirimbi,241401.06,134.1117,3735.691964,4.845,75,1.925,3.185,0.185,74.1,69.5,549,68.5,20.15,10.05,1.075,0.117,2.045,38.75,194.5,1560,5.595,3.065,5609-A-2017,305,27.00474167,15.44345667
2019,B,3711,Mahembe,71684.748,39.82486,5500.00678,5.19,88.5,0.825,2.79,0.18,7.9,253.5,597,165,11.85,30.95,2.11,0.285,3.57,107.5,215.5,1031,6.3,7.435,5610-A-2017,459,26.68225667,15.79180833
2019,B,4413,Rugarama,1421338.86,789.6327,4498.206571,6.5,142,0,3.66,0.25,23.65,714,4365,491.5,10,16.15,1.89,0.955,14.03,81.45,143.5,1220,28.105,1.325,5611-A-2017,417,28.66370167,15.30191
2019,B,4510,Mukarange,107585.856,59.76992,3941.782087,4.1,240.5,3.645,2.865,0.21,55.65,121.5,316.5,77,23.7,12.15,0.72,0.0955,1.36,23.65,502.5,1265,6.29,1.635,5612-A-2017,292,27.43435333,15.67727667
2019,B,4516,Rukomo,868195.584,482.33088,3526.547699,4.555,88.75,2.975,2.635,0.2275,11.05,82.5,388.25,110.75,13.625,15.4,0.8275,0.107,4.025,44.75,362.75,1413.5,6.245,3.0575,5613-A-2017,403,27.85997167,15.61258167
2019,B,5105,Kigabiro,233417.16,129.6762,3200.278848,6.423333333,63.66666667,0,2.513333333,0.196666667,15,258.3333333,2023.333333,379,10.26666667,95.23333333,3.75,0.533333333,12.59,47.36666667,150.6666667,1047.333333,14.14333333,1.456666667,5614-A-2017,348,27.78552667,15.84651667
2019,B,5110,Muyumbu,208540.44,115.8558,1786.703816,5.41,65.66666667,0.433333333,1.613333333,0.123333333,4.133333333,122.3333333,869.3333333,195.3333333,11.46666667,77.76666667,2.65,0.223333333,1.816666667,27,118.6666667,698,6.836666667,2.066666667,5701-A-2017,324,28.41839167,14.60645333
2019,B,5111,Mwulire,164.2869,0.0912705,2739.110666,5.745,88.16666667,0.141666667,0.98,0.081666667,5.733333333,157.6666667,2068.333333,412.6666667,9.166666667,99.9,1.74,0.515,2.385,22.31666667,96.66666667,388.3333333,14.425,0.716666667,5702-A-2017,520,27.81302667,15.69561167
2019,B,5114,Rubona,84200.418,46.77801,3741.074065,5.54,104.5,0.175,3.05,0.215,11.7,124.5,1665,426,16.3,51.15,2.01,0.355,4.59,72.15,321.5,976.5,12.685,3.07,5703-A-2017,317,27.78494667,14.56208667
2019,B,5210,Nyagatare,478194.739,265.6637439,3772.103085,5.419808692,93.82475541,0.767234705,1.673705923,0.135716427,35.54297852,247.4385793,1346.421737,233.8564619,13.21100445,58.71995331,1.793874995,0.358147434,4.186930936,38.74856128,211.195297,780.3350485,10.25079601,2.316130404,5704-A-2017,351,27.84279667,15.95258667
2019,B,5212,Rwempasha,2080037.34,1155.5763,4208.091654,5.974,56,0.37,2.106,0.13,52.96,369.4,972.6,209.8,5.34,82.16,4.51,0.386,1.624,62.8,192.8,833.2,8.202,3.544,5705-A-2017,408,28.31691,14.903255
2019,B,5307,Kiziguro,609490.8,338.606,3995.759083,5.529411765,231.7058824,0.047058824,2.034705882,0.145294118,11.28235294,126.5294118,1666.705882,407.9411765,50.00588235,138.3411765,1.168235294,0.296058824,2.574117647,165.1764706,785.5294118,777.5882353,12.82176471,5.768235294,5706-A-2017,361,27.62670333,16.926185
2019,B,5310,Ngarama,426529.26,236.9607,4000.663401,6.95,47,0,2.17,0.16,66.5,190,1540,227,1.4,127,2.62,0.5,3.35,41.2,143,780,10.26,1.75,5707-A-2017,526,28.211135,16.57789667
2019,B,5402,Kabare,46650.06,25.9167,3858.515938,20.82,264,0,11.02,0.64,135.3,1174,9100,1788,8.7,584.7,7.55,3.34,12.36,63.8,327,2157,63.69,1.39,5708-A-2017,336,27.832205,14.81922333
2019,B,5411,Ruramira,83093.994,46.16333,3257.997203,6.195,61.5,0,2.715,0.255,6.85,756.5,2005,465,6.15,106.6,2.08,0.82,2.79,37.9,91,1224.5,16.005,1.015,5709-A-2017,512,27.71241667,16.73623333
2019,B,5412,Rwinkwavu,867917.52,482.1764,3839.881006,5.68,70,0.225,1.85,0.145,6.25,122,599.5,135,9.85,69,1.55,0.165,1.12,21.95,80.5,909.5,4.755,2.05,5710-A-2017,496,28.00451,16.58948667
2019,B,5501,Gahara,27441.378,15.24521,3607.690547,5.583333333,93.66666667,1.133333333,1.963333333,0.158333333,18.2,214.6666667,1552,331.3333333,9.183333333,83.48333333,1.663333333,0.511666667,2.333333333,25.86666667,172.6666667,832.3333333,12.31666667,1.251666667,5711-A-2017,340,28.22464167,16.559675
2019,B,5502,Gatore,891537.12,495.2984,4692.120952,5.370555556,437.3333333,0.019444444,3.526111111,0.456111111,5.344444444,98.16666667,2343.444444,438.3333333,116.55,128.7166667,0.611111111,0.349555556,3.471111111,89.59444444,783.1666667,766.8888889,16.03111111,2.49,5712-A-2017,533,28.36084,15.28730333
2019,B,5508,Musaza,104855.9389,58.2532994,3085.081666,5.34,59,0.45,2.1,0.16,6.9,201,728,140,11.6,36.1,3.48,0.28,41.89,35.1,163,1250,5.92,2.58,5713-A-2017,369,27.98880667,15.51025333
2019,B,5509,Mushikiri,251581.86,139.7677,4006.648174,5.169,391.6,0.14,3.635,0.505,3.28,55.2,2176.9,490.7,133.32,98.61,0.908,0.2751,1.737,81,468.8,989.1,15.608,2.147,5714-A-2017,362,28.22222,14.56162167
2019,B,5512,Nyarubuye,161064.162,89.48009,5499.994468,5.746923077,58.15384615,0.153846154,0.415384615,0.03,9.123076923,127.7692308,1256.846154,284.7692308,10.07692308,195.0461538,3.426923077,0.447692308,2.407692308,13.43846154,96.23076923,114.3846154,9.197692308,0.833076923,5715-A-2017,354,27.55671,16.96900667
2019,B,5601,Gashanda,742.45842,0.4124769,4793.841096,6.653333333,69.33333333,0,2.61,0.193333333,13.3,528.3333333,1189.333333,301,8.433333333,41.73333333,1.44,0.413333333,1.873333333,26.03333333,167.6666667,1009,9.923333333,1.203333333,1101-B-2017,100,26.39546,15.264195
2019,B,5604,Kazo,290108.736,161.17152,4567.486456,5.71,79.5,0.425,1.6225,0.12,89.275,400.75,2347.5,430.25,13.675,70.4,2.365,0.535,4.5475,21.6,168.75,647.5,16.8675,0.6975,1102-B-2017,130,25.7116125,14.862635
2019,B,5612,Rurenge,443002.788,246.11266,4778.662316,5.865,81.5,0,2.955,0.22,19.45,359.5,2203,401.5,7,55.55,1.685,0.385,2.935,32.95,183.5,1125,15.425,1.145,1103-B-2017,104,25.9913975,15.562205
2019,B,5613,Sake,430888.14,239.3823,5474.088936,5.41,61,1.275,2.985,0.25,8.3,118,1595.5,271,11.35,38.95,2.15,0.37,1.36,45.8,124,1285,12.015,2.425,1104-B-2017,100,26.39546,15.264195
2019,B,5701,Gashora,712171.818,395.65101,4205.374677,6.287,79,0.165,0.723,0.052,56.91,387.4,998.2,194.9,10.02,122.75,2.21,0.501,3.322,13.9,117.6,312.8,7.834,0.953,1105-B-2017,160,26.3920175,16.1358625
2019,B,5704,Mareba,237488.922,131.93829,2922.384842,6.428928571,237.0714286,0.058928571,2.473928571,0.190357143,8.332142857,77.82142857,2739.785714,575.4285714,44.37857143,179.5357143,0.594285714,0.353785714,2.245714286,231.2857143,802.6428571,1295.5,19.7575,4.910714286,1106-B-2017,142,26.68742,15.5185475
2019,B,5707,Mwogo,1062036.862,590.0204791,4437.782129,5.162,46.8,0.46,0.278,0.03,2.72,128.6,744.8,235.4,22.3,116.12,1.81,0.126,2.53,55.08,370,226,6.716,3.558,1107-B-2017,104,25.9913975,15.562205
2019,B,5708,Ngeruka,48508.416,26.94912,1855.348152,5.435,54.5,0.175,1.91,0.145,8.75,218.5,727,186,12.55,32.7,2.33,0.27,1.58,26.4,123.5,1355,6.035,2.385,1108-B-2017,104,25.9913975,15.562205
2019,B,5711,Nyarugenge,25231.986,14.01777,2867.788528,7.04,53,0,1.99,0.19,10,210,2060,211,3.7,79,2.7,0.73,5.2,38,100,786,12.76,1.29,1109-B-2017,142,26.68742,15.5185475
2019,B,5713,Ruhuha,211913.352,117.72964,5010.471429,5.448571429,87.42857143,0.657142857,0.674285714,0.058571429,44.57142857,228,848.1428571,238.2857143,17.54285714,85.91428571,2.657142857,0.385714286,2.195714286,23.57142857,104.2857143,585.7142857,7.57,1.561428571,1110-B-2017,104,25.9913975,15.562205
2019,B,5715,Shyara,114043.05,63.35725,2841.0324,6.93,66.5,0,2.965,0.15,285,418,3055,458,3.45,105.5,3.99,1.01,5.595,27.45,220.5,856.5,20.285,0.59,1201-B-2017,222,26.248685,14.6727425
2020,A,1201,Bumbogo,18782,9.344883919,2009.869751,5.355,65.5,0.525,2.135,0.155,6.25,63,411,132.5,12.55,73.6,1.18,0.1505,1.035,48.6,150.5,850,4.055,6.305,1202-B-2017,128,26.2543275,14.7764225
2020,A,1203,Gikomero,98285,17.88026428,5496.842773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203-B-2017,114,25.7839775,15.1674175
2020,A,1212,Nduba,800000,214.7184296,3725.80957,5.78,43,0,2.35,0.18,32.6,113,553,132,3.9,52.2,1.87,0.24,1.53,25.5,194,611,4.27,2.6,1204-B-2017,180,26.814325,15.2021775
2020,A,1213,Remera,461920,158.0470123,2922.674561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205-B-2017,205,26.683415,14.76836
2020,A,1308,Masaka,63000,17.39745331,3621.219727,6.126666667,96.33333333,0.25,2.26,0.183333333,21.16666667,323.6666667,1816.666667,384.6666667,7.3,111.5666667,4.66,0.576666667,10.4,27.76666667,114.3333333,1180,13.49,0.926666667,1206-B-2017,96,25.4278225,13.983095
2020,A,2102,Busoro,27,0.010215851,2642.951416,6.323333333,131.6666667,0,2.333333333,0.143333333,84.6,283,2033.666667,382.3333333,20.36666667,164.4333333,3.76,0.538,3.923333333,62.53333333,252.3333333,899,14.35,2.636666667,1207-B-2017,142,26.68742,15.5185475
2020,A,2104,Kibirizi,690000,137.6792603,5011.647949,5.136666667,45.75,0.716666667,0.4375,0.021666667,13.14166667,159.75,468,134.0833333,12.66666667,21.74166667,1.386666667,0.164583333,3.0025,29.60833333,236.4166667,215,4.710833333,2.973333333,1208-B-2017,142,26.68742,15.5185475
2020,A,2105,Kigoma,292600,69.18863487,4229.018066,5.173333333,64,1.8,1.816666667,0.17,55.86666667,118.6666667,528,106.6666667,14.53333333,35.93333333,2.056666667,0.157666667,3.1,61.26666667,220.6666667,1142,5.9,4.876666667,1209-B-2017,179,26.727525,15.611075
2020,A,2106,Mukingo,350152,83.41068268,4197.927734,5.26,35.25,0.7,0.8,0.065,45.05,164.5,516,111.25,12.75,28.85,1.22,0.08775,2.1925,32.225,207.75,670,4.7675,3.3425,1210-B-2017,228,26.8561575,15.3038725
2020,A,2108,Ntyazo,504000,111.6114731,4515.665039,5.685346369,81.11853917,0.779787879,1.884816867,0.137940938,49.85095197,202.196072,1143.678742,222.6678759,16.11165866,98.74508576,2.813722527,0.307816824,3.960927187,50.90122784,216.6648228,966.9449114,9.093013751,2.9198492,1211-B-2017,124,26.82344,16.0010225
2020,A,2201,GIkonko,3064800,685.8893127,4468.359375,5.485471698,330.8867925,0.008490566,2.672830189,0.188301887,6.562264151,118.7924528,2094.018868,442.245283,145.9641509,359.1056604,0.730754717,0.177603774,3.670566038,113.6981132,1006.679245,1085.679245,14.96264151,3.353018868,1212-B-2017,193,26.4491925,14.369005
2020,A,2203,Kansi,45960,52.96174812,867.7961426,5.577272727,72.27272727,0.422727273,0.47,0.032727273,14.7,229.7272727,1660.181818,333.6363636,10.76363636,63.36363636,1.364545455,0.373636364,2.471818182,19.65454545,124.7272727,220,12.17818182,0.976363636,1213-B-2017,179,26.727525,15.611075
2020,A,2204,Kibilizi,300000,62.39648438,4807.963379,6.165,99.5,0,2.155,0.16,11.5,400,1245,292,13.6,59.3,1.805,0.64,2.44,96.5,129,1225,10.1,4.165,1214-B-2017,102,26.7728775,16.1997575
2020,A,2206,Mamba,400,0.066563927,6009.260742,5.94,66.5,0,1.93,0.165,8.95,182,762,188,10.8,64.65,2.05,0.29,1.705,70.65,157.5,888.5,6.15,4.93,1215-B-2017,132,26.1348125,14.85984
2020,A,2207,Muganza,3524725,1199.649178,2938.129883,5.0725,108,0.9875,2.215,0.17,8.125,134.5,850,172.25,13.1,86.225,2.1175,0.17775,1.9775,52.8,322,1065,7.2475,3.295,1301-B-2017,185,26.71433,16.306775
2020,A,2209,Mukindo,833628,232.0730476,3592.093018,5.326666667,59.33333333,0.866666667,3.816666667,0.266666667,9.733333333,95,1348.666667,216,8.533333333,37.6,1.106666667,0.31,1.653333333,71.23333333,108.6666667,1496.666667,9.963333333,3.306666667,1302-B-2017,109,26.287525,15.79008
2020,A,2210,Musha,687000,166.6881561,4121.46875,6.326666667,85.83333333,0.091666667,2.345,0.2,29,653.6666667,1643.5,380.6666667,9.833333333,76.81666667,2.196666667,0.605,5.94,47.65,136,1149.833333,13.36666667,2.56,1303-B-2017,109,26.287525,15.79008
2020,A,2309,Ngoma,155015,44.3481116,3495.413818,5.86,47,0,2.5,0.19,18.8,214,731,112,9.4,23.3,1.15,0.17,1.86,35,145,1400,5.29,2.88,1304-B-2017,124,26.656615,16.05866
2020,A,2402,Huye,93000,30.36952782,3062.280029,4.876666667,65.33333333,1.55,1.71,0.14,9.6,143,300.3333333,71,17.7,17.83333333,1.813333333,0.37,1.363333333,50.6,144.6666667,1103.333333,4.226666667,4.546666667,1305-B-2017,140,26.8311025,16.1806725
2020,A,2405,Kinazi,458549,165.6688423,2767.86499,6.226666667,46.66666667,0,2.32,0.18,39.2,354.3333333,992.3333333,213.6666667,6.2,62.33333333,1.426666667,0.286666667,3.826666667,53.43333333,142.6666667,1042.666667,7.886666667,2.973333333,1306-B-2017,124,26.656615,16.05866
2020,A,2407,Mbazi,1018900,204.1090679,4991.938965,5.254,124,0.03,3.028,0.203,6.81,67.9,1010.5,195.3,40.67,98.73,0.83,0.1153,2.259,25.92,553.2,1498.1,6.996,1.874,1307-B-2017,109,26.287525,15.79008
2020,A,2408,Mukura,268000,50.38841248,5318.683105,5.7075,61.75,2.0575,2.87,0.235,36.525,423.75,1633.25,273,9.1,25.225,1.58,0.4325,4.6975,71.1,156.75,1555,13.895,3.315,1308-B-2017,247,27.087445,16.42914
2020,A,2410,Ruhashya,595500,171.0701408,3481.02832,5.19,84.26315789,0.017105263,2.497368421,0.167368421,4.984210526,52.60526316,786.8684211,144.0789474,34.14736842,157.9,0.515526316,0.057157895,2.595526316,39.61315789,1218.710526,1141.184211,5.458684211,3.226842105,1309-B-2017,124,26.656615,16.05866
2020,A,2411,Rusatira,311832,86.40195465,3609.084961,5.71,118.1304348,0.07173913,1.232608696,0.081304348,11.26086957,153.9565217,1377.130435,262.4347826,29.82173913,229.9695652,2.066521739,0.189565217,2.439130435,60.38695652,667.6521739,756.9565217,9.80173913,2.587826087,1310-B-2017,140,26.8311025,16.1806725
2020,A,2412,Rwaniro,588000,200.9936714,2925.465332,5.63,56,0,2.3,0.22,10.1,113,559,94,7.6,61.1,2.89,0.17,1.12,41.3,144,873,4.05,4.44,2101-B-2017,281,25.5529575,14.1216425
2020,A,2413,Simbi,181500,39.70050812,4571.72998,5.42,32.66666667,1.3,1.99,0.143333333,17.76666667,143.3333333,547,126.6666667,16.93333333,35.3,3.303333333,0.176666667,1.5,61.83333333,169.3333333,1072.333333,5.726666667,5.44,2102-B-2017,182,27.748655,16.6176875
2020,A,2414,Tumba,274700,104.6223087,2625.63501,6.005,60,0,3.07,0.25,12.4,175.5,1820,363.5,9.05,19.85,0.995,0.32,3.09,62.15,133,1305,12.85,2.11,2103-B-2017,207,24.8072575,14.2781175
2020,A,2601,Bweramana,273220,71.91101074,3799.418213,5.72,33.66666667,0,1.723333333,0.166666667,24.2,195.3333333,590,131.6666667,13.7,66.4,1.233333333,0.17,1.55,86.4,159,1090,4.926666667,7.62,2104-B-2017,169,28.7295175,15.950405
2020,A,2605,Kinihira,85000,50.10486221,1696.442139,5.165,52.5,1.725,2.555,0.195,6.75,175,480,117,21.7,12.55,1.085,0.081,1.03,58.5,220,1425,5.805,4.82,2105-B-2017,158,26.239245,15.5934675
2020,A,2608,Ntongwe,730,0.286646646,2546.689453,5.848780239,68.73516679,0.509530176,1.899239878,0.155635345,45.16134454,467.2448434,2067.939776,311.4160937,14.34051439,39.68044309,2.339074357,0.527880698,10.92863636,53.66478228,221.1017316,951.3500127,14.87623631,3.350446906,2106-B-2017,261,24.925185,14.57387
2020,A,2609,Ruhango,160910,55.37622833,2905.759521,5.933333333,35,0,2.186666667,0.136666667,87.56666667,242.6666667,1028,211,10.56666667,25.63333333,1.16,0.313333333,2.806666667,107.7333333,238.3333333,1147.333333,7.99,5.49,2107-B-2017,148,27.86895,15.7465075
2020,A,2704,Kiyumba,72500,29.41054535,2465.102295,4.703333333,39.66666667,2.143333333,1.836666667,0.163333333,3.566666667,120,322.6666667,82.33333333,18.1,57.96666667,2.51,0.061333333,0.846666667,82.06666667,207,1144.333333,5.106666667,6.973333333,2108-B-2017,371,29.4026325,15.333815
2020,A,2708,Nyamabuye,92463,54.40599823,1699.500122,5.472194487,67.61950456,0.776054209,2.405064217,0.16875431,16.75534218,175.9156958,908.3998772,190.6666419,18.60903103,48.47189845,1.50975222,0.222962053,2.597054281,63.49027626,261.5977935,1239.978097,7.633313046,4.406192956,2109-B-2017,204,24.810755,14.2936825
2020,A,2712,Shyogwe,151992,65.9282608,2305.415039,4.9328,174,0.158,3.166,0.276,25.952,88.08,966.04,124,59.9,64.192,0.8036,0.0706,1.6472,44.8,452.28,1583.6,6.4416,3.0612,2110-B-2017,234,25.3822575,14.328145
2020,A,2801,Gacurabwenge,363000,90.11315525,4028.268555,5.813636364,67.18181818,0.209090909,0.641818182,0.047272727,46.52727273,168.9090909,1217.363636,239.9090909,12.51818182,117.3181818,2.977272727,0.385454545,4.996363636,22.61818182,158.5454545,254.6363636,8.826363636,1.158181818,2201-B-2017,197,29.3054575,15.133225
2020,A,2806,Musambira,382000,92.63080597,4123.897949,5.503333333,53,0.393333333,0.356666667,0.024666667,83.26,151.9333333,903.4666667,127.3333333,11.62,75.20666667,2.187333333,0.265,3.246666667,17.66666667,190.6,247.5333333,6.436666667,1.396,2202-B-2017,172,28.9007,15.5188725
2020,A,2808,Nyamiyaga,1730000,489.4122314,3534.852295,5.12,47.5,0.6,2.12,0.205,7,52,416.5,94,9.1,200,1.69,0.105,1.535,44.75,194.5,961,3.795,4.94,2203-B-2017,219,26.623575,14.9900825
2020,A,3106,Murambi,27580,17.06775856,1615.912231,5.421639344,236.7540984,0.017213115,1.870491803,0.123770492,7.295081967,84.85245902,1240.52459,294.0163934,42.43278689,134.3852459,1.014262295,0.177311475,2.703606557,115.0819672,864.5245902,892.9180328,9.387540984,5.568688525,2204-B-2017,239,26.820455,15.2016425
2020,A,3107,Murundi,1200000,323.8295593,3705.653076,5.59,137.2,0.4,2.204,0.15,13.96,252,1516.2,403.4,34.68,88.36,2.474,0.6056,1.758,113.72,235.4,967.8,12.482,4.596,2205-B-2017,173,26.6609425,15.150375
2020,A,3601,Bugarama,1400000,378.8667297,3695.230713,6.546944444,196.3611111,0.012037037,2.54462963,0.142314815,11.8,168.4074074,3397.305556,938.6574074,30.5212963,180.7796296,3.483888889,0.369462963,3.941018519,101.7092593,549.7037037,868.6296296,25.69462963,1.859074074,2206-B-2017,294,29.93653,15.3565025
2020,A,3607,Gikundamvura,1200000,337.7400513,3553.02832,6.699777778,164.7333333,0.027777778,3.762,0.192222222,8.493333333,185.5333333,4975.266667,1398.844444,32.38666667,235.0288889,1.497111111,0.508111111,3.140666667,135.7977778,473.6666667,1052.288889,37.62733333,1.707777778,2207-B-2017,169,27.756345,15.211615
2020,A,3612,Nkanka,37500,24.53559685,1528.391602,5.543081886,97.40702954,1.070777128,2.130531809,0.157763828,19.26805263,171.0024147,1466.772907,381.5611581,26.94900455,84.96324716,2.066986775,0.393767921,3.740143655,59.39840166,258.318605,991.4097006,12.28048619,2.718236727,2208-B-2017,178,27.216235,15.1574175
2020,A,3615,Nyakabuye,1853500,349.8049622,5298.666992,5.6625,86.25,0.9875,2.2125,0.1925,23.575,171.5,1055.5,212.25,11.9,124.15,3.6625,0.3555,11.115,58.125,181.75,1147.75,8.7275,3.48,2209-B-2017,178,26.8075825,15.18379
2020,A,3702,Bushenge,241093,79.43124771,3035.241211,5.58,47,0.675,1.395,0.11,19.7,151.5,1311.5,306.5,18.55,129.5,4.04,0.21,3.605,38.35,160,1310,10.345,1.85,2210-B-2017,178,29.14266,15.1333325
2020,A,3705,Kagano,433769,107.6367798,4029.932861,5.526666667,55,0.65,1.806666667,0.113333333,5.266666667,189.3333333,1343,449.6666667,9.633333333,78.33333333,3.573333333,0.21,2.913333333,39.5,150.6666667,1204.333333,11.77,2.01,2211-B-2017,210,28.3074725,15.264515
2020,A,3709,Kirimbi,512161,102.1997147,5011.374023,4.845,75,1.925,3.185,0.185,74.1,69.5,549,68.5,20.15,10.05,1.075,0.117,2.045,38.75,194.5,1560,5.595,3.065,2212-B-2017,196,26.5745975,14.893415
2020,A,3711,Mahembe,234793,38.99517822,6021.077637,5.19,88.5,0.825,2.79,0.18,7.9,253.5,597,165,11.85,30.95,2.11,0.285,3.57,107.5,215.5,1031,6.3,7.435,2213-B-2017,244,26.7152975,14.8197825
2020,A,4217,Ruli,254,0.228335872,1112.396362,4.52,39.5,3.66,2.155,0.2,6,54.5,130,47,15.05,18.6,1.54,0.1215,0.635,30.55,277.5,1430,4.97,2.695,2301-B-2017,398,25.7168,14.553845
2020,A,4413,Rugarama,3233800,851.052063,3799.767578,6.5,142,0,3.66,0.25,23.65,714,4365,491.5,10,16.15,1.89,0.955,14.03,81.45,143.5,1220,28.105,1.325,2302-B-2017,246,25.94524,14.804435
2020,A,4510,Mukarange,266360,59.94646454,4443.297852,4.1,240.5,3.645,2.865,0.21,55.65,121.5,316.5,77,23.7,12.15,0.72,0.0955,1.36,23.65,502.5,1265,6.29,1.635,2303-B-2017,246,24.9462375,14.4605375
2020,A,4516,Rukomo,1882000,467.7722626,4023.325439,4.555,88.75,2.975,2.635,0.2275,11.05,82.5,388.25,110.75,13.625,15.4,0.8275,0.107,4.025,44.75,362.75,1413.5,6.245,3.0575,2304-B-2017,232,23.87551,13.3897575
2020,A,5105,Kigabiro,216576,67.09129333,3228.079102,6.423333333,63.66666667,0,2.513333333,0.196666667,15,258.3333333,2023.333333,379,10.26666667,95.23333333,3.75,0.533333333,12.59,47.36666667,150.6666667,1047.333333,14.14333333,1.456666667,2305-B-2017,313,24.1347825,13.9686
2020,A,5110,Muyumbu,715400,144.9877014,4934.211426,5.41,65.66666667,0.433333333,1.613333333,0.123333333,4.133333333,122.3333333,869.3333333,195.3333333,11.46666667,77.76666667,2.65,0.223333333,1.816666667,27,118.6666667,698,6.836666667,2.066666667,2306-B-2017,268,24.5340575,13.7719875
2020,A,5114,Rubona,75200,30.4481945,2469.768799,5.54,104.5,0.175,3.05,0.215,11.7,124.5,1665,426,16.3,51.15,2.01,0.355,4.59,72.15,321.5,976.5,12.685,3.07,2307-B-2017,351,25.867365,14.80809
2020,A,5202,Karama,100,0.067089319,1490.550171,5.6125,93,0.3,2.4125,0.18,37.125,255.5,971.25,205,6.9,48.025,2.1575,0.25325,2.6,38.675,185.75,829.25,7.6875,3.2025,2308-B-2017,185,26.0762375,14.8362375
2020,A,5210,Nyagatare,1304000,262.9079285,4959.911133,5.419808692,93.82475541,0.767234705,1.673705923,0.135716427,35.54297852,247.4385793,1346.421737,233.8564619,13.21100445,58.71995331,1.793874995,0.358147434,4.186930936,38.74856128,211.195297,780.3350485,10.25079601,2.316130404,2309-B-2017,207,26.602715,14.9490325
2020,A,5212,Rwempasha,2863986,745.6478271,3840.936523,5.974,56,0.37,2.106,0.13,52.96,369.4,972.6,209.8,5.34,82.16,4.51,0.386,1.624,62.8,192.8,833.2,8.202,3.544,2310-B-2017,214,24.497285,13.608145
